id,name,link
192455760,Máy tính Khoa Học Casio FX-570VN PLUS - 2 (TL),https://tiki.vn/cua-hang/nha-sach-tu-anh
id,name,link,is_best_store,store_id,logo
192455760,Máy tính Khoa Học Casio FX-570VN PLUS - 2 (TL),https://tiki.vn/cua-hang/nha-sach-tu-anh,False,191362,c1/bd/2c/768bc3bc6186cef1ae341d6f32d0a79c.jpg
192455760,Máy tính Khoa Học Casio FX-570VN PLUS - 2 (TL),https://tiki.vn/cua-hang/nha-sach-tu-anh,False,191362,c1/bd/2c/768bc3bc6186cef1ae341d6f32d0a79c.jpg
192455760,Máy tính Khoa Học Casio FX-570VN PLUS - 2 (TL),https://tiki.vn/cua-hang/nha-sach-tu-anh,False,191362,c1/bd/2c/768bc3bc6186cef1ae341d6f32d0a79c.jpg
192455760,Máy tính Khoa Học Casio FX-570VN PLUS - 2 (TL),https://tiki.vn/cua-hang/nha-sach-tu-anh,False,191362,c1/bd/2c/768bc3bc6186cef1ae341d6f32d0a79c.jpg
